天津,中介費1% 风荷园 东西通透 私产满五年 价格可谈,2室2厅|134.1㎡|高层（共6层）|东西向|2006年建|李志明,风荷园万兴街-西湖道与白堤路交口西侧,22296元/㎡,299万
天津,",南北通透三室 中间楼层 一梯两户",3室1厅|112.97㎡|中层（共7层）|南北向|2017年建|沈广升,风荷新园广开街-西市大街35号,38505元/㎡,435万
天津,临近中环线 师大付中对面 南开中片 可转學 正式一室,1室1厅|30.94㎡|高层（共6层）|东北向|1987年建|术勇强,雅安东里嘉陵道-简阳路与西湖道交口东北侧,14544元/㎡,45万
天津,中芥1% 兴泰园 新登记房源 大三居室 精装修 随时看房,3室1厅|110.78㎡|中层（共6层）|南北向|2006年建|沈广升,兴泰园万兴街-兴泰里2号,37822元/㎡,419万
天津,"万德庄商品房,中间楼层,跃层老少居,私产过两年税少",2室2厅|130.91㎡|中层（共6层）|南向|2017年建|刘艳芝,凯立花园万兴街-万德庄大街148号,32083元/㎡,420万
天津,"存房拥金1红磡公寓三期H户型,客厅大开间 不临街 满五年",2室1厅|99.94㎡|中层（共5层）|南北向|2018年建|刘艳芝,红磡公寓万兴街-西湖村大街19号,35821元/㎡,358万
天津,拥金1 新都花园 电梯洋房 南北通透 H户型 不临街 非顶楼,2室2厅|111.59㎡|中层（共11层）|南北向|2017年建|李志明,新都花园万兴街-万德庄大街43号,42924元/㎡,479万
天津,元兴新里 马场道 东向私产 两居室 中间楼层 满五年,2室1厅|41.71㎡|中层（共8层）|东向|1995年建|孙振辉,元兴新里桃园街-永安道189号,32606元/㎡,136万
天津,"中介蕡1%,云锦世家 三期洋房 不带垛子 精装保持好",3室2厅|135.23㎡|高层（共7层）|南北向|2018年建|王庆玲,雲锦世家中北镇-星光路西侧,20335元/㎡,275万
天津,免拥金 南开小学 正式一室 下本速度快 公产可买产权 不到顶,1室1厅|40㎡|中层（共6层）|南向|1987年建|术勇强,天环里万兴街-西湖道与红旗路交口北侧,21250元/㎡,85万
天津,南开中片 近地铁 总价低 诚心出售 可转學 下本快,1室0厅|27.27㎡|中层（共5层）|南向|1987年建|术勇强,晋宁北里天拖-淦江路11号,14484元/㎡,39.5万
天津,中介-费0.88 通透两居室 看房方便 业主诚心出售,2室2厅|89.14㎡|高层（共27层）|南北向|2017年建|庞腾,海逸长洲瀚波园李七庄-友谊南路与绥江道交口西侧,29167元/㎡,260万
天津,天保上城观景 3室2厅2卫 毛坯 415万元 107平米,3室2厅|107.08㎡|中层（共26层）|南向|2023年建|李志明,天保上城观景天拖-天保上城观景,38756元/㎡,415万
天津,南开南片 总价低 近地铁 诚心卖 可转學,1室0厅|14.5㎡|高层（共6层）|南向|1987年建|术勇强,迎风里王顶堤-迎风道1号,25862元/㎡,37.5万
天津,中介-费①个点中储3居 精装修 地采暖 缘诚 万达 爱琴海,3室2厅|127.83㎡|低层（共32层）|南北向|2018年建|苏鹏,中储正荣栋境上杭路-东兴路与规划新阔路交口,29335元/㎡,375万
天津,"中介蕡1%,水语花城 4跃5 有挑空 精装修 满五 无尾款",3室2厅|168.46㎡|中层（共5层）|南北向|2017年建|王庆玲,水溪苑中北镇-新津杨公路与外环线交口向西800米,12762元/㎡,215万
天津,正南富力津门湖别墅5室4厅,独栋|卧室：5个|无花园|364.66㎡|南向|秦永付,富力津门湖别墅李七庄-富力津门湖别墅,76783元/㎡,2800万
天津,久华里改善小区 绿化好 南北通透 一楼带院 就一套,2室2厅|90.66㎡|低层（共12层）|南北向|2017年建|刘近影,久华里华苑-久华里底商201号,39488元/㎡,358万
天津,今晚报后身 南开中心小学 怀庆里 阳面 有8平左右储物间,1室1厅|33.44㎡|高层（共7层）|南向|1990年建|术勇强,怀庆里兴南街-南开二马路与南开四纬路交口东北角,34988元/㎡,117万
天津,和平三片昆明路 有座位 南北通透 两室 价合适 可贷歀,2室1厅|57.05㎡|高层（共7层）|南北向|1987年建|李厚涛,金泉里新兴街-吴家窑一号路与河沿道交叉路口向东北约100米,47326元/㎡,270万
天津,鞍山西道 龙井里 南开中片 可转學,1室0厅|13.65㎡|高层（共6层）|南向|1987年建|术勇强,龙井里万兴街-南开区鞍山西道与白堤路交口东侧,27838元/㎡,38万
城市,标题,房源信息描述,房源位置信息,单价,房总款
天津,洋房 精装修 雅居乐滨河雅郡格局方正低总价,3室2厅|89.32㎡|低层（共7层）|南北向|2018年建|任双双,雅居乐滨河雅郡中新生态城-中新生态城中生大道与泰九路交口,7389元/㎡,66万
天津,南开区好地点 鞍山西道 临近天南大 可转學,1室0厅|19.72㎡|中层（共5层）|东向|1989年建|术勇强,照湖里学府街-湖镜道1号,21298元/㎡,42万
天津,盛达园 标准H户型 小高层 一梯两户 不临街 不把边,2室1厅|100.1㎡|中层（共12层）|南北向|2017年建|李志明,盛达园长虹街-黄河道与青年路交口西北角,40459元/㎡,405万
天津,今晚报后身 南开中心小学 怀庆里 阳面 有8平左右储物间,1室1厅|33.44㎡|高层（共7层）|南向|1990年建|术勇强,怀庆里兴南街-南开二马路与南开四纬路交口东北角,34988元/㎡,117万
天津,"宜宾东里,公产,交通便利,可转學 下本快",1室0厅|21.93㎡|高层（共6层）|东向|1987年建|术勇强,宜宾东里嘉陵道-南开区嘉陵道和红旗路交口西北侧50米,18239元/㎡,40万
天津,长江道 南开中片 诚意出售 可转學 看房方便,1室1厅|18.49㎡|高层（共5层）|南向|1987年建|术勇强,南开区长江里万兴街-南开区灵隐道与苏堤路交口附近,20551元/㎡,38万
天津,凯兴天宝公寓中楼层H户型两室采光好随时可看诚心出售,2室1厅|107.66㎡|中层（共6层）|南北向|2017年建|沈广升,凯兴天宝公寓广开街-南开区广开四马路与天宝路交口,39011元/㎡,420万
天津,马场道 私产房 可以贷款 业主诚意出售 看房提前联系,1室1厅|37.67㎡|高层（共8层）|西向|1995年建|孙振辉,元兴新里桃园街-永安道189号,29731元/㎡,112万
天津,亲民中介拥金1 航天北里 中楼层2室户型好 诚心出售有钥匙,2室1厅|84.91㎡|中层（共6层）|南北向|2018年建|蒋智慧,航天北里学府街-白堤路与航天道交口东北角,25320元/㎡,215万
天津,"看到它,就是爱上它!中核智慧城,心中的太阳!",3室1厅|108㎡|低层（共18层）|南向|2021年建|杨继金,中核智慧城中新生态城-中新天津生态城中央大道与玉砂道交口,10185元/㎡,110万
天津,天保上城观景 3室2厅2卫 普通装修 560万元,3室2厅|134.19㎡|底层（共15层）|南向|2023年建|李志明,天保上城观景天拖-天保上城观景,41731元/㎡,560万
天津,拥金1%王顶堤馨苑 毛坯房 有钥匙 南北通透 交通便利环境好,3室2厅|127.89㎡|中层（共28层）|南北向|2017年建|邢滨书,王顶堤馨苑张家窝-张家窝镇津静路22号,14309元/㎡,183万
天津,"总监推荐!南北通透 H户型全明,不临街,五 马路校片",2室1厅|101.67㎡|中层（共6层）|南北向|2017年建|王鸿,凯立天香家园广开街-长江道66号(长江道与青年路交口),39638元/㎡,403万
天津,宝龙城三室 北师大 采光好 位置楼层佳,3室2厅|112.34㎡|高层（共18层）|南北向|2017年建|杨继金,宝龙南苑中新生态城-滨海旅游区海旭道与安明路交口,10058元/㎡,113万
天津,拥金1% 宜宾东里 私产 朝南 采光好 近地铁,2室1厅|40.22㎡|底层（共6层）|南向|2017年建|邢滨书,宜宾东里嘉陵道-南开区嘉陵道和红旗路交口西北侧50米,28592元/㎡,115万
天津,"存房拥金1 私产房,南北通透双阳卧室,产权清晰,适合改善",2室1厅|103.07㎡|底层（共6层）|南北向|2017年建|刘艳芝,中环公寓新兴街-气象台路55号,44629元/㎡,460万
天津,南开中片 近地铁 总价低 诚心出售 可转學 下本快,1室0厅|27.27㎡|中层（共5层）|南向|1987年建|术勇强,晋宁北里天拖-淦江路11号,14484元/㎡,39.5万
天津,久华里改善小区 绿化好 南北通透 一楼带院 就一套,2室2厅|90.66㎡|低层（共12层）|南北向|2017年建|刘近影,久华里华苑-久华里底商201号,39488元/㎡,358万
天津,鞍山西道 玉皇里 私产可贷款 不到顶 小三室 着急出售,3室1厅|85.25㎡|顶层（共6层）|南北向|2017年建|邢滨书,玉皇里万兴街-南开区玉泉路与鞍山西道交口北侧,31202元/㎡,266万
天津,南开精装修 南北通透 荣誉控股 旭辉品质 8年质保 实体呈,3室2厅|143㎡|中层（共17层）|南北向|2018年建|李志明,南开·铂悦融御万兴街-白堤路与灵隐道交口(庄王府东侧),51048元/㎡,730万
天津,"五马路3楼 南北通透H两室,看房方便,业主诚意卖。",2室1厅|104.69㎡|中层（共6层）|南北向|2018年建|李志明,广泰园广开街-广开大街52号,37252元/㎡,390万
天津,中介-费0.88恋海园好位置 精装三室 满五 税少有地下车位,3室2厅|190.51㎡|低层（共27层）|南北向|2017年建|庞腾,海逸长洲恋海园李七庄-友谊南路与绥江道交口西南侧,29919元/㎡,570万
天津,中介-费①个点元兴新里上海道 一室 阳面 低楼层 下个月,1室1厅|45.34㎡|中层（共8层）|南向|2018年建|苏鹏,元兴新里桃园街-永安道189号,48522元/㎡,220万
天津,南开中片 师大付小學片 可转學,1室0厅|21.25㎡|低层（共3层）|南北向|1987年建|术勇强,咸阳南里嘉陵道-雅安道20号,18823元/㎡,40万
天津,中环线内 长虹公园附近 南开中片 可转學 下房本快,1室1厅|26.71㎡|中层（共5层）|东向|1987年建|术勇强,南开区长江里万兴街-南开区灵隐道与苏堤路交口附近,16847元/㎡,45万
天津,万科河景房 华辰旁 新加推 楼层可选 精装修 刘园地铁旁,2室2厅|86㎡|高层（共28层）|南北向|2023年建|李志明,万科运河文化村北仓-万科运河文化村,9651元/㎡,83万
天津,涌金壹南开北片广丰园 2室1厅 110.91平,2室1厅|110.91㎡|低层（共7层）|南北向|2006年建|王敏妃,广丰园广开街-南大道10号,29753元/㎡,330万
天津,天保上城观景 3室2厅1卫 毛坯 388万元 99平米,3室2厅|99.19㎡|低层（共30层）|南北向|2023年建|李志明,天保上城观景天拖-天保上城观景,39116元/㎡,388万
天津,五马路 颂禹西里 好户型 随时办手续 东西通透,2室1厅|29.52㎡|中层（共8层）|东西向|2018年建|张庆霞,颂禹西里广开街-长江道36号增5号,33841元/㎡,99.9万
天津,罗兰花园 低楼层 私产南北向 可贷款 看房方便,3室1厅|143.8㎡|低层（共9层）|南北向|补仙童,罗兰花园桃园街-永安道104号,34422元/㎡,495万
天津,"中介-费0.88 嘉郡花园梅江公园,业主诚意出售,干净整洁",2室1厅|87.21㎡|中层（共26层）|南向|2018年建|庞腾,富力津门湖嘉郡花园李七庄-天津市西青区江湾路东100米,20066元/㎡,175万
天津,学府街 2居 南北通透 中间位置 采光好 有钥匙 随时看,2室1厅|85.01㎡|中层（共6层）|南北向|2017年建|侯志超,航天北里学府街-白堤路与航天道交口东北角,27643元/㎡,235万
天津,天江格调兰庭 全明H户型 采光好 得房率高 南北通透,2室1厅|94.5㎡|低层（共6层）|南北向|2017年建|杨翠萍,天江格调兰庭广开街-天宝路与广开四马路交口东南侧50米,43915元/㎡,415万
天津,恩德里片 私产 小两室可贷款 产权清晰 无抵押 无贷款,1室1厅|48.83㎡|高层（共10层）|东向|补仙童,安德公寓桃园街-永安道49号,37886元/㎡,185万
天津,中介.费①个点碧波园 有电梯 南北向 通透两室 私产 商品,2室1厅|106.01㎡|高层（共10层）|南向|2017年建|陈彦召,碧波园大直沽-五号路18-1号,32072元/㎡,340万
天津,拥金1 西湖里 南开中芯学片两室 南北通透,2室1厅|54.33㎡|中层（共5层）|南北向|2017年建|李志明,西湖里万兴街-南开区西湖道与南丰路交口东侧,32210元/㎡,175万
天津,"中介蕡1%,水溪苑 2室2厅 南 北",2室2厅|89.6㎡|中层（共5层）|南北向|2017年建|王庆玲,水溪苑中北镇-新津杨公路与外环线交口向西800米,16741元/㎡,150万
天津,",南北通透三室 中间楼层 一梯两户",3室1厅|112.97㎡|中层（共7层）|南北向|2017年建|沈广升,风荷新园广开街-西市大街35号,38505元/㎡,435万
天津,西湖道 南丰路 好地点 南开中片 可转學 诚意出售,1室1厅|20.69㎡|高层（共5层）|西向|1987年建|术勇强,兴泰南里万兴街-西湖道18号,17883元/㎡,37万
天津,河西中芯片 现房!!!体北鲁能公馆精装修交房 小区环境好,3室2厅|107㎡|底层（共15层）|南北向|2023年建|李志明,体北鲁能公馆天塔街-环湖中路(体育学院东侧),52336元/㎡,560万
天津,"中介蕡1%,电梯房 看房方便 适合老人居住 楼间距大采光好",2室1厅|69.12㎡|高层（共11层）|南向|2017年建|王庆玲,福雅花园中北镇-西青区密云一支路与福姜路交口,15914元/㎡,110万
天津,"海光寺D铁30米,临和平,南北向",2室2厅|107.2㎡|中层（共11层）|南北向|2018年建|沈广升,新都花园万兴街-万德庄大街43号,40858元/㎡,438万
天津,景瑞·誉璟天地 3室2厅2卫 精装修 176万元,3室2厅|96.24㎡|中层（共18层）|南北向|2023年建|李志明,景瑞·誉璟天地张家窝-华苑科技园华科大街与内环二路交口处,18287元/㎡,176万
天津,免拥金 下本速度快 南开小学 3楼好楼层 公产可买产权,1室1厅|42㎡|中层（共7层）|西南向|1987年建|术勇强,月环里学府街-红旗路282号,20714元/㎡,87万
天津,"恩德西里 南北通透 两室 采光好 精装修,看房方便",2室1厅|58.99㎡|高层（共6层）|南北向|1994年建|孙振辉,恩德西里越秀路-越秀路15号,36616元/㎡,216万
天津,"新都花园 438万 2室2厅1卫 普通装修,此房只应天上有!",2室2厅|107.2㎡|中层（共11层）|南北向|2018年建|邢滨书,新都花园万兴街-万德庄大街43号,40858元/㎡,438万
天津,中··介··费1··个··点凯立花园 2室2厅 97.65平,2室2厅|97.65㎡|低层（共6层）|南北向|2006年建|李越,凯立花园万兴街-万德庄大街148号,33589元/㎡,328万
天津,"中芥1%宝龙湾家园满五,全明户型,单价低,有车位　业主急售",3室1厅|153.3㎡|低层（共32层）|西北向|2017年建|邢滨书,宝龙湾家园广开街-南大道244号,29093元/㎡,446万
天津,惠州里 河西一片 近地鐡 满两年 中间楼层 看房方便,2室1厅|59.81㎡|中层（共6层）|东西向|1990年建|孙振辉,惠州里越秀路-教师村47号601,34943元/㎡,209万
天津,南北通透富力津门湖嘉郡花园4室2厅精装修,4室2厅|276.96㎡|中层（共30层）|南北向|2012年建|叶娟,富力津门湖嘉郡花园李七庄-天津市西青区江湾路东100米,23830元/㎡,660万
天津,真诚如您所见 远洋春华园电梯洋房带车位 安静 350万可议价,3室2厅|145.83㎡|中层（共7层）|南北向|2020年建|唐珂青,远洋琨庭第一大街-开发区第二大街与太湖东路交口东侧,24069元/㎡,351万
